time (s),charge (pC),mass (g),RH (%),temp (C)
0.0,0.0,0.0,0.0,0.0
0.0,0.5471737,,0.0,0.0
0.3435072898864746,0.5709453,0.0,0.0,0.0
0.6865065097808838,0.5928563,0.0,0.0,0.0
1.0295050144195557,0.6089797,0.0,0.0,0.0
1.3725049495697021,0.6139406,0.0,0.0,0.0
1.7154998779296875,0.6273767,0.0,0.0,0.0
2.0584981441497803,0.6352317,0.0,0.0,0.0
2.402496337890625,0.6426732,0.0,0.0,0.0
2.7444956302642822,0.6416396,0.0,0.0,0.0
3.0884933471679688,0.6486677,0.0,0.0,0.0
3.430493116378784,0.6501147,0.0,0.0,0.0
3.773491382598877,0.6478409,0.0,0.0,0.0
4.1164891719818115,0.6360584,0.0,0.0,0.0
4.459485292434692,0.6432933,0.0,0.0,0.0
4.802483797073364,0.6476341,0.0,0.0,0.0
5.145481586456299,0.6424664,0.0,0.0,0.0
5.488479852676392,0.6399859,0.0,0.0,0.0
5.831476926803589,0.6387457,0.0,0.0,0.0
6.174475908279419,0.6306841000000001,0.0,0.0,0.0
6.517473936080933,0.62717,0.0,0.0,0.0
6.859471797943115,0.6282035,0.0,0.0,0.0
7.203469514846802,0.6282036000000001,0.0,0.0,0.0
7.545467853546143,0.6205553,0.0,0.0,0.0
7.888465404510498,0.6124936,0.0,0.0,0.0
8.231464385986328,0.6155942999999999,0.0,0.0,0.0
8.574462652206421,0.6141474,0.0,0.0,0.0
8.917460441589355,0.607326,0.0,0.0,0.0
9.260458946228027,0.6029851,0.0,0.0,0.0
9.602455377578735,0.6002978999999999,0.0,0.0,0.0
9.945454120635986,0.5957503000000001,0.0,0.0,0.0
10.288453102111816,0.5943034,0.0,0.0,0.0
10.632450819015503,0.5903759000000001,0.0,0.0,0.0
10.974449396133423,0.5870685,0.0,0.0,0.0
11.318446397781372,0.5831411,0.0,0.0,0.0
11.661445140838623,0.5750793,0.0,0.0,0.0
12.00344204902649,0.5725989,0.0,0.0,0.0
12.34644079208374,0.5670177000000001,0.0,0.0,0.0
12.690438747406006,0.5614366000000001,0.0,0.0,0.0
13.032437086105347,0.5577159,0.0,0.0,0.0
13.376434803009033,0.5558555000000001,0.0,0.0,0.0
13.718434572219849,0.5535818,0.0,0.0,0.0
14.061432600021362,0.5467603,0.0,0.0,0.0
14.40442967414856,0.5397322,0.0,0.0,0.0
14.74742865562439,0.5380785,0.0,0.0,0.0
15.090425252914429,0.5302236,0.0,0.0,0.0
15.433424234390259,0.5275364,0.0,0.0,0.0
15.776422262191772,0.5182346,0.0,0.0,0.0
16.11941933631897,0.5169942999999999,0.0,0.0,0.0
16.4614200592041,0.5128600999999999,0.0,0.0,0.0
16.804418802261353,0.5089326000000001,0.0,0.0,0.0
17.14741539955139,0.4952898,0.0,0.0,0.0
17.49041223526001,0.49425630000000004,0.0,0.0,0.0
17.83341073989868,0.4849544,0.0,0.0,0.0
18.177408695220947,0.48392090000000004,0.0,0.0,0.0
18.51940631866455,0.47627260000000005,0.0,0.0,0.0
18.863404750823975,0.4735856,0.0,0.0,0.0
19.206403255462646,0.46738430000000003,0.0,0.0,0.0
19.54991364479065,0.45415479999999997,0.0,0.0,0.0
19.891944885253906,0.45436150000000003,0.0,0.0,0.0
20.234974145889282,0.4462999,0.0,0.0,0.0
20.57803964614868,0.4421658,0.0,0.0,0.0
20.921066284179688,0.4347241,0.0,0.0,0.0
21.263116121292114,0.4347243,0.0,0.0,0.0
21.607144117355347,0.42769630000000003,0.0,0.0,0.0
21.949168920516968,0.4194279,0.0,0.0,0.0
22.29222083091736,0.4080588,0.0,0.0,0.0
22.63572859764099,0.4105394,0.0,0.0,0.0
22.978726863861084,0.4010306,0.0,0.0,0.0
23.321725130081177,0.3973099,0.0,0.0,0.0
23.664722442626953,0.3954496,0.0,0.0,0.0
24.007720708847046,0.3875946,0.0,0.0,0.0
24.35071873664856,0.3871812,0.0,0.0,0.0
24.69371724128723,0.38284039999999997,0.0,0.0,0.0
25.036715269088745,0.376019,0.0,0.0,0.0
25.37971305847168,0.3716781,0.0,0.0,0.0
25.723711490631104,0.3681641,0.0,0.0,0.0
26.065709352493286,0.3551413,0.0,0.0,0.0
26.40970754623413,0.3551413,0.0,0.0,0.0
26.75170588493347,0.3439792,0.0,0.0,0.0
27.095703840255737,0.3404651,0.0,0.0,0.0
27.43770146369934,0.3381913,0.0,0.0,0.0
27.780699968338013,0.3264088,0.0,0.0,0.0
28.123697996139526,0.3299228,0.0,0.0,0.0
28.46669626235962,0.3197942,0.0,0.0,0.0
28.809694051742554,0.3173136,0.0,0.0,0.0
29.152692556381226,0.3084252,0.0,0.0,0.0
29.49569058418274,0.3055313,0.0,0.0,0.0
29.83868956565857,0.2951958,0.0,0.0,0.0
30.181687593460083,0.290855,0.0,0.0,0.0
30.524683952331543,0.2842403,0.0,23.97,7.0
30.86968231201172,0.27390489999999995,0.0,24.02,21.05
